START DATE,END DATE,SUBJECT,START TIME (PT),START TIME (MT),START TIME (CT),START TIME (ET),END TIME (PT),END TIME (MT),END TIME (CT),END TIME (ET),SHOW TIME AS,DESCRIPTION,,,,AWAY,HOM E
4/7/2013,4/7/2013,NBA: Magic @ Cavaliers     ,3:00 PM,4:00 PM,5:00 PM,6:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,FREE,www.MySportsCal.com,Magic @ Cavaliers,Orlando at Cleveland,,Magic , Cavaliers
1/20/2013,1/20/2013,NBA: Mavericks @ Magic     ,3:00 PM,4:00 PM,5:00 PM,6:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,FREE,www.MySportsCal.com,Mavericks @ Magic,Dallas at Orlando,,Mavericks , Magic
1/1/2013,1/1/2013,NBA: Mavericks @ Wizards     ,3:00 PM,4:00 PM,5:00 PM,6:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,FREE,www.MySportsCal.com,Mavericks @ Wizards,Dallas at Washington,,Mavericks , Wizards
11/11/2012,11/11/2012,NBA: Heat @ Grizzlies     ,3:00 PM,4:00 PM,5:00 PM,6:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,FREE,www.MySportsCal.com,Heat @ Grizzlies,Miami at Memphis,,Heat , Grizzlies
2/10/2013,2/10/2013,NBA: Nuggets @ Celtics     ,3:00 PM,4:00 PM,5:00 PM,6:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,FREE,www.MySportsCal.com,Nuggets @ Celtics,Denver at Boston,,Nuggets , Celtics
12/16/2012,12/16/2012,NBA: Nuggets @ Kings     ,3:00 PM,4:00 PM,5:00 PM,6:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,FREE,www.MySportsCal.com,Nuggets @ Kings,Denver at Sacramento,,Nuggets , Kings
1/13/2013,1/13/2013,NBA: Pacers @ Nets     ,3:00 PM,4:00 PM,5:00 PM,6:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,FREE,www.MySportsCal.com,Pacers @ Nets,Indiana at Brooklyn,,Pacers , Nets
3/10/2013,3/10/2013,NBA: Pacers @ Heat     ,3:00 PM,4:00 PM,5:00 PM,6:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,FREE,www.MySportsCal.com,Pacers @ Heat,Indiana at Miami,,Pacers , Heat
1/27/2013,1/27/2013,NBA: Pistons @ Magic     ,3:00 PM,4:00 PM,5:00 PM,6:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,FREE,www.MySportsCal.com,Pistons @ Magic,Detroit at Orlando,,Pistons , Magic
3/31/2013,3/31/2013,NBA: Raptors @ Wizards     ,3:00 PM,4:00 PM,5:00 PM,6:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,FREE,www.MySportsCal.com,Raptors @ Wizards,Toronto at Washington,,Raptors , Wizards
10/21/2012,10/21/2012,NBA: Spurs @ Magic     ,3:00 PM,4:00 PM,5:00 PM,6:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,FREE,www.MySportsCal.com,Spurs @ Magic,San Antonio at Orlando,,Spurs , Magic
11/25/2012,11/25/2012,NBA: Suns @ 76ers     ,3:00 PM,4:00 PM,5:00 PM,6:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,FREE,www.MySportsCal.com,Suns @ 76ers,Phoenix at Philadelphia,,Suns , 76ers
11/4/2012,11/4/2012,NBA: Suns @ Magic     ,3:00 PM,4:00 PM,5:00 PM,6:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,FREE,www.MySportsCal.com,Suns @ Magic,Phoenix at Orlando,,Suns , Magic
2/10/2013,2/10/2013,NBA: Timberwolves @ Grizzlies     ,3:00 PM,4:00 PM,5:00 PM,6:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,FREE,www.MySportsCal.com,Timberwolves @ Grizzlies,Minnesota at Memphis,,Timberwolves , Grizzlies
2/10/2013,2/10/2013,NBA: Trail Blazers @ Magic     ,3:00 PM,4:00 PM,5:00 PM,6:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,FREE,www.MySportsCal.com,Trail Blazers @ Magic,Portland at Orlando,,Trail Blazers , Magic
4/7/2013,4/7/2013,NBA: Wizards @ Celtics     ,3:00 PM,4:00 PM,5:00 PM,6:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,FREE,www.MySportsCal.com,Wizards @ Celtics,Washington at Boston,,Wizards , Celtics
1/6/2013,1/6/2013,NBA: Wizards @ Heat     ,3:00 PM,4:00 PM,5:00 PM,6:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,FREE,www.MySportsCal.com,Wizards @ Heat,Washington at Miami,,Wizards , Heat
1/27/2013,1/27/2013,NBA: Hawks @ Knicks     [ESPN],3:30 PM,4:30 PM,5:30 PM,6:30 PM,5:30 PM,6:30 PM,7:30 PM,8:30 PM,FREE,www.MySportsCal.com,Hawks @ Knicks,Atlanta at New York,[ESPN],Hawks , Knicks
2/24/2013,2/24/2013,NBA: 76ers @ Knicks     [ESPN],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,76ers @ Knicks,Philadelphia at New York,[ESPN],76ers , Knicks
12/19/2012,12/19/2012,NBA: Nets @ Knicks     [ESPN],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Nets @ Knicks,Brooklyn at New York,[ESPN],Nets , Knicks
1/18/2013,1/18/2013,NBA: Bulls @ Celtics     [ESPN],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bulls @ Celtics,Chicago at Boston,[ESPN],Bulls , Celtics
12/7/2012,12/7/2012,NBA: Celtics @ 76ers     [ESPN],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Celtics @ 76ers,Boston at Philadelphia,[ESPN],Celtics , 76ers
11/16/2012,11/16/2012,NBA: Magic @ Pistons     [ESPN],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Magic @ Pistons,Orlando at Detroit,[ESPN],Magic , Pistons
2/1/2013,2/1/2013,NBA: Heat @ Pacers     [ESPN],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Heat @ Pacers,Miami at Indiana,[ESPN],Heat , Pacers
12/11/2012,12/11/2012,NBA: Knicks @ Nets     [ESPN],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Knicks @ Nets,New York at Brooklyn,[ESPN],Knicks , Nets
4/3/2013,4/3/2013,NBA: Knicks @ Hawks     [ESPN],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Knicks @ Hawks,New York at Atlanta,[ESPN],Knicks , Hawks
1/26/2013,1/26/2013,NBA: Bulls @ Wizards     [NBATV],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bulls @ Wizards,Chicago at Washington,[NBATV],Bulls , Wizards
2/23/2013,2/23/2013,NBA: Cavaliers @ Magic     [NBATV],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Cavaliers @ Magic,Cleveland at Orlando,[NBATV],Cavaliers , Magic
3/25/2013,3/25/2013,NBA: Hawks @ Pacers     [NBATV],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Hawks @ Pacers,Atlanta at Indiana,[NBATV],Hawks , Pacers
12/29/2012,12/29/2012,NBA: Hornets @ Bobcats     [NBATV],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Hornets @ Bobcats,New Orleans at Charlotte,[NBATV],Hornets , Bobcats
11/12/2012,11/12/2012,NBA: Jazz @ Raptors     [NBATV],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Jazz @ Raptors,Utah at Toronto,[NBATV],Jazz , Raptors
3/10/2013,3/10/2013,NBA: Mavericks @ Timberwolves     [NBATV],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Mavericks @ Timberwolves,Dallas at Minnesota,[NBATV],Mavericks , Timberwolves
3/31/2013,3/31/2013,NBA: Heat @ Spurs     [NBATV],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Heat @ Spurs,Miami at San Antonio,[NBATV],Heat , Spurs
12/10/2012,12/10/2012,NBA: Pistons @ 76ers     [NBATV],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Pistons @ 76ers,Detroit at Philadelphia,[NBATV],Pistons , 76ers
12/8/2012,12/8/2012,NBA: Spurs @ Bobcats     [NBATV],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Spurs @ Bobcats,San Antonio at Charlotte,[NBATV],Spurs , Bobcats
3/2/2013,3/2/2013,NBA: Warriors @ 76ers     [NBATV],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Warriors @ 76ers,Golden State at Philadelphia,[NBATV],Warriors , 76ers
4/4/2013,4/4/2013,NBA: Bulls @ Nets     [TNT],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bulls @ Nets,Chicago at Brooklyn,[TNT],Bulls , Nets
3/5/2013,3/5/2013,NBA: Celtics @ 76ers     [TNT],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Celtics @ 76ers,Boston at Philadelphia,[TNT],Celtics , 76ers
11/1/2012,11/1/2012,NBA: Knicks @ Nets     [TNT],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Knicks @ Nets,New York at Brooklyn,[TNT],Knicks , Nets
3/26/2013,3/26/2013,NBA: Knicks @ Celtics     [TNT],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Knicks @ Celtics,New York at Boston,[TNT],Knicks , Celtics
1/21/2013,1/21/2013,NBA: Spurs @ 76ers     [TNT],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Spurs @ 76ers,San Antonio at Philadelphia,[TNT],Spurs , 76ers
12/20/2012,12/20/2012,NBA: Thunder @ Timberwolves     [TNT],4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Thunder @ Timberwolves,Oklahoma City at Minnesota,[TNT],Thunder , Timberwolves
4/3/2013,4/3/2013,NBA: 76ers @ Bobcats     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,76ers @ Bobcats,Philadelphia at Charlotte,,76ers , Bobcats
11/30/2012,11/30/2012,NBA: 76ers @ Bobcats     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,76ers @ Bobcats,Philadelphia at Charlotte,,76ers , Bobcats
11/21/2012,11/21/2012,NBA: 76ers @ Cavaliers     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,76ers @ Cavaliers,Philadelphia at Cleveland,,76ers , Cavaliers
10/11/2012,10/11/2012,NBA: 76ers @ Magic     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,76ers @ Magic,Philadelphia at Orlando,,76ers , Magic
12/14/2012,12/14/2012,NBA: 76ers @ Pacers     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,76ers @ Pacers,Philadelphia at Indiana,,76ers , Pacers
1/9/2013,1/9/2013,NBA: 76ers @ Raptors     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,76ers @ Raptors,Philadelphia at Toronto,,76ers , Raptors
11/10/2012,11/10/2012,NBA: 76ers @ Raptors     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,76ers @ Raptors,Philadelphia at Toronto,,76ers , Raptors
4/12/2013,4/12/2013,NBA: 76ers @ Wizards     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,76ers @ Wizards,Philadelphia at Washington,,76ers , Wizards
2/6/2013,2/6/2013,NBA: Bobcats @ Cavaliers     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bobcats @ Cavaliers,Charlotte at Cleveland,,Bobcats , Cavaliers
1/18/2013,1/18/2013,NBA: Bobcats @ Magic     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bobcats @ Magic,Charlotte at Orlando,,Bobcats , Magic
2/19/2013,2/19/2013,NBA: Bobcats @ Magic     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bobcats @ Magic,Charlotte at Orlando,,Bobcats , Magic
1/12/2013,1/12/2013,NBA: Bobcats @ Pacers     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bobcats @ Pacers,Charlotte at Indiana,,Bobcats , Pacers
2/13/2013,2/13/2013,NBA: Bobcats @ Pacers     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bobcats @ Pacers,Charlotte at Indiana,,Bobcats , Pacers
1/11/2013,1/11/2013,NBA: Bobcats @ Raptors     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bobcats @ Raptors,Charlotte at Toronto,,Bobcats , Raptors
3/15/2013,3/15/2013,NBA: Bobcats @ Raptors     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bobcats @ Raptors,Charlotte at Toronto,,Bobcats , Raptors
11/24/2012,11/24/2012,NBA: Bobcats @ Wizards     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bobcats @ Wizards,Charlotte at Washington,,Bobcats , Wizards
1/8/2013,1/8/2013,NBA: Nets @ 76ers     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Nets @ 76ers,Brooklyn at Philadelphia,,Nets , 76ers
3/11/2013,3/11/2013,NBA: Nets @ 76ers     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Nets @ 76ers,Brooklyn at Philadelphia,,Nets , 76ers
10/13/2012,10/13/2012,NBA: Nets @ 76ers     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Nets @ 76ers,Brooklyn at Philadelphia,,Nets , 76ers
3/6/2013,3/6/2013,NBA: Nets @ Bobcats     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Nets @ Bobcats,Brooklyn at Charlotte,,Nets , Bobcats
4/3/2013,4/3/2013,NBA: Nets @ Cavaliers     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Nets @ Cavaliers,Brooklyn at Cleveland,,Nets , Cavaliers
3/9/2013,3/9/2013,NBA: Nets @ Hawks     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Nets @ Hawks,Brooklyn at Atlanta,,Nets , Hawks
11/9/2012,11/9/2012,NBA: Nets @ Magic     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Nets @ Magic,Brooklyn at Orlando,,Nets , Magic
11/30/2012,11/30/2012,NBA: Nets @ Magic     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Nets @ Magic,Brooklyn at Orlando,,Nets , Magic
2/11/2013,2/11/2013,NBA: Nets @ Pacers     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Nets @ Pacers,Brooklyn at Indiana,,Nets , Pacers
4/12/2013,4/12/2013,NBA: Nets @ Pacers     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Nets @ Pacers,Brooklyn at Indiana,,Nets , Pacers
12/12/2012,12/12/2012,NBA: Nets @ Raptors     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Nets @ Raptors,Brooklyn at Toronto,,Nets , Raptors
12/31/2012,12/31/2012,NBA: Nets @ Spurs     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Nets @ Spurs,Brooklyn at San Antonio,,Nets , Spurs
1/4/2013,1/4/2013,NBA: Nets @ Wizards     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Nets @ Wizards,Brooklyn at Washington,,Nets , Wizards
2/8/2013,2/8/2013,NBA: Nets @ Wizards     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Nets @ Wizards,Brooklyn at Washington,,Nets , Wizards
3/27/2013,3/27/2013,NBA: Bucks @ 76ers     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bucks @ 76ers,Milwaukee at Philadelphia,,Bucks , 76ers
11/12/2012,11/12/2012,NBA: Bucks @ 76ers     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bucks @ 76ers,Milwaukee at Philadelphia,,Bucks , 76ers
4/13/2013,4/13/2013,NBA: Bucks @ Bobcats     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bucks @ Bobcats,Milwaukee at Charlotte,,Bucks , Bobcats
11/19/2012,11/19/2012,NBA: Bucks @ Bobcats     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bucks @ Bobcats,Milwaukee at Charlotte,,Bucks , Bobcats
10/9/2012,10/9/2012,NBA: Bucks @ Cavaliers     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bucks @ Cavaliers,Milwaukee at Cleveland,,Bucks , Cavaliers
4/10/2013,4/10/2013,NBA: Bucks @ Magic     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bucks @ Magic,Milwaukee at Orlando,,Bucks , Magic
1/5/2013,1/5/2013,NBA: Bucks @ Pacers     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bucks @ Pacers,Milwaukee at Indiana,,Bucks , Pacers
3/22/2013,3/22/2013,NBA: Bucks @ Pacers     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bucks @ Pacers,Milwaukee at Indiana,,Bucks , Pacers
10/22/2012,10/22/2012,NBA: Bucks @ Raptors     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bucks @ Raptors,Milwaukee at Toronto,,Bucks , Raptors
3/13/2013,3/13/2013,NBA: Bucks @ Wizards     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bucks @ Wizards,Milwaukee at Washington,,Bucks , Wizards
11/9/2012,11/9/2012,NBA: Bucks @ Wizards     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bucks @ Wizards,Milwaukee at Washington,,Bucks , Wizards
2/22/2013,2/22/2013,NBA: Bulls @ Bobcats     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bulls @ Bobcats,Chicago at Charlotte,,Bulls , Bobcats
2/2/2013,2/2/2013,NBA: Bulls @ Hawks     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bulls @ Hawks,Chicago at Atlanta,,Bulls , Hawks
12/22/2012,12/22/2012,NBA: Bulls @ Hawks     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bulls @ Hawks,Chicago at Atlanta,,Bulls , Hawks
1/2/2013,1/2/2013,NBA: Bulls @ Magic     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bulls @ Magic,Chicago at Orlando,,Bulls , Magic
4/15/2013,4/15/2013,NBA: Bulls @ Magic     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bulls @ Magic,Chicago at Orlando,,Bulls , Magic
12/26/2012,12/26/2012,NBA: Bulls @ Pacers     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bulls @ Pacers,Chicago at Indiana,,Bulls , Pacers
1/16/2013,1/16/2013,NBA: Bulls @ Raptors     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bulls @ Raptors,Chicago at Toronto,,Bulls , Raptors
4/12/2013,4/12/2013,NBA: Bulls @ Raptors     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bulls @ Raptors,Chicago at Toronto,,Bulls , Raptors
3/24/2013,3/24/2013,NBA: Bulls @ Timberwolves     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bulls @ Timberwolves,Chicago at Minnesota,,Bulls , Timberwolves
4/2/2013,4/2/2013,NBA: Bulls @ Wizards     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Bulls @ Wizards,Chicago at Washington,,Bulls , Wizards
10/17/2012,10/17/2012,NBA: Cavaliers @ 76ers     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Cavaliers @ 76ers,Cleveland at Philadelphia,,Cavaliers , 76ers
1/4/2013,1/4/2013,NBA: Cavaliers @ Bobcats     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Cavaliers @ Bobcats,Cleveland at Charlotte,,Cavaliers , Bobcats
11/23/2012,11/23/2012,NBA: Cavaliers @ Magic     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Cavaliers @ Magic,Cleveland at Orlando,,Cavaliers , Magic
4/9/2013,4/9/2013,NBA: Cavaliers @ Pacers     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Cavaliers @ Pacers,Cleveland at Indiana,,Cavaliers , Pacers
12/12/2012,12/12/2012,NBA: Cavaliers @ Pacers     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Cavaliers @ Pacers,Cleveland at Indiana,,Cavaliers , Pacers
1/26/2013,1/26/2013,NBA: Cavaliers @ Raptors     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Cavaliers @ Raptors,Cleveland at Toronto,,Cavaliers , Raptors
11/11/2012,11/11/2012,NBA: Cavaliers @ Thunder     ,4:00 PM,5:00 PM,6:00 PM,7:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,FREE,www.MySportsCal.com,Cavaliers @ Thunder,Cleveland at Oklahoma City,,Cavaliers , Thunder
